Flow ID;Src IP;Src Port;Dst IP;Dst Port;Protocol;Timestamp;Flow Duration;Total Fwd Packet;Total Bwd packets;Total Length of Fwd Packet;Total Length of Bwd Packet;Fwd Packet Length Max;Fwd Packet Length Min;Fwd Packet Length Mean;Fwd Packet Length Std;Bwd Packet Length Max;Bwd Packet Length Min;Bwd Packet Length Mean;Bwd Packet Length Std;Flow Bytes/s;Flow Packets/s;Flow IAT Mean;Flow IAT Std;Flow IAT Max;Flow IAT Min;Fwd IAT Total;Fwd IAT Mean;Fwd IAT Std;Fwd IAT Max;Fwd IAT Min;Bwd IAT Total;Bwd IAT Mean;Bwd IAT Std;Bwd IAT Max;Bwd IAT Min;Fwd PSH Flags;Bwd PSH Flags;Fwd URG Flags;Bwd URG Flags;Fwd Header Length;Bwd Header Length;Fwd Packets/s;Bwd Packets/s;Packet Length Min;Packet Length Max;Packet Length Mean;Packet Length Std;Packet Length Variance;FIN Flag Count;SYN Flag Count;RST Flag Count;PSH Flag Count;ACK Flag Count;URG Flag Count;CWR Flag Count;ECE Flag Count;Down/Up Ratio;Average Packet Size;Fwd Segment Size Avg;Bwd Segment Size Avg;Fwd Bytes/Bulk Avg;Fwd Packet/Bulk Avg;Fwd Bulk Rate Avg;Bwd Bytes/Bulk Avg;Bwd Packet/Bulk Avg;Bwd Bulk Rate Avg;Subflow Fwd Packets;Subflow Fwd Bytes;Subflow Bwd Packets;Subflow Bwd Bytes;FWD Init Win Bytes;Bwd Init Win Bytes;Fwd Act Data Pkts;Fwd Seg Size Min;Active Mean;Active Std;Active Max;Active Min;Idle Mean;Idle Std;Idle Max;Idle Min;Label
185,125,190,39-172,17,0,2-80-58920-6;185,125,190,39;80;172,17,0,2;58920;6;08/08/2022 18:14;8190749;823;541;1315760;0;11680;20;1598,73633;1188,334096;0;0;0;0;160639,7657;166,5293369;6009,353632;31928,56695;544531;-738;8185846;9958,450122;41574,45236;587592;0;8190560;15167,7037;50350,69526;550578;143;1;0;0;0;16460;10820;100,4792114;66,05012557;0;11680;964,8791209;1209,449898;1462769,056;1;0;0;679;1364;0;0;0;0;965,5865103;1598,73633;0;0;0;0;1315760;823;160735;0;964;0;0;32458;65535;822;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-31,13,74,35-59568-80-6;172,17,0,2;59568;31,13,74,35;80;6;08/08/2022 18:14;765659;5;3;139;385;139;0;27,8;62,16268977;385;0;128,3333333;222,2798536;684,3777713;10,44851559;109379,8571;177169,9285;485948;86;765659;191414,75;212099,9202;485948;364;196466;98233;99470,12512;168569;27897;0;0;0;0;120;64;6,530322245;3,918193347;0;385;58,22222222;130,8804586;17129,69444;1;2;0;2;7;0;0;0;0;65,5;27,8;128,3333333;0;0;0;0;0;0;0;17;0;48;64240;32629;1;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
31,13,74,35-172,17,0,2-80-59568-6;31,13,74,35;80;172,17,0,2;59568;6;08/08/2022 18:14;74214;2;0;0;0;0;0;0;0;0;0;0;0;0;26,94909316;74214;0;74214;74214;74214;74214;0;74214;74214;0;0;0;0;0;0;0;0;0;40;0;26,94909316;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;32628;0;0;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-31,13,74,35-38034-443-6;172,17,0,2;38034;31,13,74,35;443;6;08/08/2022 18:14;1681191;12;7;641;3859;392;0;53,41666667;116,7814262;1460;0;551,2857143;622,597707;2676,673858;11,30151184;93399,5;282042,2747;1197508;85;1681191;152835,5455;353911,2457;1197508;133;423186;70531;92461,46049;241602;463;0;0;0;0;260;144;7,137796955;4,16371489;0;1460;225;436,7906882;190786,1053;1;2;0;9;18;0;0;0;0;236,8421053;53,41666667;551,2857143;0;0;0;4476;8;10593;0;33;0;203;64240;32151;4;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
31,13,74,35-172,17,0,2-443-38034-6;31,13,74,35;443;172,17,0,2;38034;6;08/08/2022 18:14;84923;3;1;24;0;24;0;8;13,85640646;0;0;0;0;282,6089516;47,10149194;28307,66667;49029,53441;84922;-90;84923;42461,5;60048,21497;84922;1;0;0;0;0;0;0;0;0;0;60;20;35,32611895;11,77537298;0;24;4,8;10,73312629;115,2;1;0;1;1;3;0;0;0;0;6;8;0;0;0;0;0;0;0;0;6;0;0;32126;0;1;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-157,240,12,35-48702-443-6;172,17,0,2;48702;157,240,12,35;443;6;08/08/2022 18:14;1962456;12;9;832;4348;396;0;69,33333333;122,2949738;2920;0;483,1111111;935,6505016;2639,549626;10,70087686;98122,8;191497,0986;699615;128;1962456;178405,0909;280891,8171;846467;128;1293366;161670,75;227715,8686;699615;719;0;0;0;0;260;184;6,114786777;4,586090083;0;2920;235,4545455;621,3138711;386030,9264;1;2;0;10;20;0;0;0;0;246,6666667;69,33333333;483,1111111;0;0;0;5180;10;2734;0;39;0;207;64240;31960;5;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
157,240,12,35-172,17,0,2-443-48702-6;157,240,12,35;443;172,17,0,2;48702;6;08/08/2022 18:14;105534;3;1;24;0;24;0;8;13,85640646;0;0;0;0;227,4148616;37,90247693;35178;60929,82218;105533;-271;105534;52767;74622,39283;105533;1;0;0;0;0;0;0;0;0;0;60;20;28,4268577;9,475619232;0;24;4,8;10,73312629;115,2;1;0;1;1;3;0;0;0;0;6;8;0;0;0;0;0;0;0;0;6;0;0;31935;0;1;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-31,13,74,18-39632-443-6;172,17,0,2;39632;31,13,74,18;443;6;08/08/2022 18:14;670853;37;42;655;62054;396;0;17,7027027;72,13831809;4380;0;1477,47619;840,5547889;93476,51423;117,7605228;8600,679487;34863,31995;285933;-341;670853;18634,80556;50000,22951;286126;53;617888;15070,43902;46831,95152;286072;0;0;0;0;0;760;844;55,15366258;62,60686022;0;4380;783,8625;952,6434739;907529,5884;1;2;0;37;78;0;0;0;1;793,7848101;17,7027027;1477,47619;0;0;0;62709;43;101595;0;8;0;785;64240;32113;3;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
31,13,74,18-172,17,0,2-443-39632-6;31,13,74,18;443;172,17,0,2;39632;6;08/08/2022 18:14;71322;2;0;0;0;0;0;0;0;0;0;0;0;0;28,04183842;71322;0;71322;71322;71322;71322;0;71322;71322;0;0;0;0;0;0;0;0;0;40;0;28,04183842;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;32112;0;0;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-31,13,74,35-38040-443-6;172,17,0,2;38040;31,13,74,35;443;6;08/08/2022 18:14;1245745;11;6;641;3843;392;0;58,27272727;121,2040353;2920;0;640,5;1130,297262;3599,452536;13,64645252;77859,0625;174393,221;578568;91;1245745;124574,5;210344,0117;578568;139;602949;120589,8;188402,6087;454275;540;0;0;0;0;240;124;8,830057516;4,816395009;0;2920;249,1111111;682,4068037;465679,0458;1;2;0;8;16;0;0;0;0;263,7647059;58,27272727;640,5;0;0;0;4484;8;3796;0;37;0;226;64240;32151;4;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
